product_line_id,business_unit_id,AccidentYear,DevelopmentYear,IncurLoss,CumPaidLoss
4,333,1995,1995,4232,2137
4,333,1995,1996,4057,3350
4,333,1995,1997,3877,3713
4,333,1996,1996,4291,1841
4,333,1996,1997,3936,3051
4,333,1997,1997,4565,1988
4,146,1988,1988,6433,1882
4,146,1988,1989,6452,3873
4,146,1988,1990,6908,5417
4,146,1988,1991,6437,5907
4,146,1988,1992,6612,6487
4,146,1988,1993,6703,6519
4,146,1988,1994,6719,6563
4,146,1988,1995,6718,6665
4,146,1988,1996,6705,6667
4,146,1988,1997,6704,6674
4,146,1989,1989,8697,2708
4,146,1989,1990,8438,5316
4,146,1989,1991,8515,7056
4,146,1989,1992,8392,7698
4,146,1989,1993,8428,7971
4,146,1989,1994,8532,8231
4,146,1989,1995,8643,8329
4,146,1989,1996,8459,8335
4,146,1989,1997,8483,8334
4,146,1990,1990,12738,3547
4,146,1990,1991,11754,7611
4,146,1990,1992,11308,9649
4,146,1990,1993,11260,10451
4,146,1990,1994,11384,10889
4,146,1990,1995,11294,11000
4,146,1990,1996,11317,11070
4,146,1990,1997,11296,11097
4,146,1991,1991,13658,3882
4,146,1991,1992,12448,7599
4,146,1991,1993,12312,10443
4,146,1991,1994,12507,11458
4,146,1991,1995,12281,11899
4,146,1991,1996,12177,11963
4,146,1991,1997,12027,11989
4,146,1992,1992,12228,3628
4,146,1992,1993,10932,7103
4,146,1992,1994,11206,8772
4,146,1992,1995,10688,9969
4,146,1992,1996,10649,10225
4,146,1992,1997,10624,10340
4,146,1993,1993,13138,3918
4,146,1993,1994,13305,8903
4,146,1993,1995,14017,12157
4,146,1993,1996,13953,13212
4,146,1993,1997,13759,13440
4,146,1994,1994,15577,5329
4,146,1994,1995,17912,11996
4,146,1994,1996,17790,15074
4,146,1994,1997,17594,16397
4,146,1995,1995,15785,5904
4,146,1995,1996,18672,12832
4,146,1995,1997,18297,15348
4,146,1996,1996,23907,7557
4,146,1996,1997,23613,14881
4,146,1997,1997,23369,7325
4,71,1988,1988,10669,4660
4,71,1988,1989,11165,7801
4,71,1988,1990,11078,9384
4,71,1988,1991,10985,10414
4,71,1988,1992,10793,10736
4,71,1988,1993,10639,10748
4,71,1988,1994,10746,10761
4,71,1988,1995,10755,10760
4,71,1988,1996,10751,10758
4,71,1988,1997,10751,10758
4,71,1989,1989,12489,5914
4,71,1989,1990,14701,9722
4,71,1989,1991,14592,11910
4,71,1989,1992,14671,13285
4,71,1989,1993,14668,14100
4,71,1989,1994,14441,14379
4,71,1989,1995,14377,14312
4,71,1989,1996,14367,14353
4,71,1989,1997,14362,14362
4,71,1990,1990,14862,6669
4,71,1990,1991,16936,10802
4,71,1990,1992,16734,13923
4,71,1990,1993,16842,15852
4,71,1990,1994,16654,16467
4,71,1990,1995,16581,16520
4,71,1990,1996,16574,16538
4,71,1990,1997,16593,16539
4,71,1991,1991,10496,5155
4,71,1991,1992,12770,8867
4,71,1991,1993,12376,10953
4,71,1991,1994,12224,11693
4,71,1991,1995,12103,11981
4,71,1991,1996,12140,12034
4,71,1991,1997,12090,12093
4,71,1992,1992,8371,4025
4,71,1992,1993,8794,6215
4,71,1992,1994,8600,7742
4,71,1992,1995,8453,8254
4,71,1992,1996,8417,8390
4,71,1992,1997,8409,8394
4,71,1993,1993,9211,4030
4,71,1993,1994,9847,6398
4,71,1993,1995,9331,8014
4,71,1993,1996,9466,8720
4,71,1993,1997,9319,9125
4,71,1994,1994,10244,4343
4,71,1994,1995,10039,7181
4,71,1994,1996,10172,8982
4,71,1994,1997,9915,9402
4,71,1995,1995,11077,4911
4,71,1995,1996,11016,7932
4,71,1995,1997,10717,9469
4,71,1996,1996,13153,5299
4,71,1996,1997,12309,8500
4,71,1997,1997,12601,5095
4,10,1988,1988,6,5
4,10,1988,1989,6,6
4,10,1988,1990,12,5
4,10,1988,1991,0,5
4,10,1988,1992,5,5
4,10,1988,1993,5,5
4,10,1988,1994,5,5
4,10,1988,1995,5,5
4,10,1988,1996,6,6
4,10,1988,1997,6,6
4,10,1989,1989,7,7
4,10,1989,1990,8,7
4,10,1989,1991,7,7
4,10,1989,1992,8,8
4,10,1989,1993,8,8
4,10,1989,1994,7,7
4,10,1989,1995,7,7
4,10,1989,1996,7,7
4,10,1989,1997,7,7
4,10,1990,1990,9,0
4,10,1990,1991,9,0
4,10,1990,1992,7,0
4,10,1990,1993,1,0
4,10,1990,1994,0,0
4,10,1990,1995,0,0
4,10,1990,1996,0,0
4,10,1990,1997,0,0
4,10,1991,1991,7,0
4,10,1991,1992,5,0
4,10,1991,1993,6,0
4,10,1991,1994,0,0
4,10,1991,1995,0,0
4,10,1991,1996,0,0
4,10,1991,1997,0,0
4,10,1992,1992,2,0
4,10,1992,1993,3,0
4,10,1992,1994,3,0
4,10,1992,1995,0,0
4,10,1992,1996,0,0
4,10,1992,1997,0,0
4,10,1993,1993,3,0
4,10,1993,1994,1,0
4,10,1993,1995,0,0
4,10,1993,1996,0,0
4,10,1993,1997,0,0
4,10,1994,1994,0,0
4,10,1994,1995,0,0
4,10,1994,1996,0,0
4,10,1994,1997,0,0
4,10,1995,1995,0,0
4,10,1995,1996,0,0
4,10,1995,1997,0,0
4,10,1996,1996,0,0
4,10,1996,1997,0,0
4,10,1997,1997,0,0
4,49,1988,1988,3790,914
4,49,1988,1989,5507,2526
4,49,1988,1990,5332,3016
4,49,1988,1991,4639,3417
4,49,1988,1992,4729,3714
4,49,1988,1993,4547,3995
4,49,1988,1994,4527,4218
4,49,1988,1995,4550,4311
4,49,1988,1996,4554,4432
4,49,1988,1997,4550,4515
4,49,1989,1989,6763,1871
4,49,1989,1990,8515,3988
4,49,1989,1991,7570,4685
4,49,1989,1992,7337,5234
4,49,1989,1993,7216,5820
4,49,1989,1994,7265,6314
4,49,1989,1995,7240,6607
4,49,1989,1996,7127,6765
4,49,1989,1997,6979,6837
4,49,1990,1990,8447,2904
4,49,1990,1991,11305,6116
4,49,1990,1992,11358,7298
4,49,1990,1993,11803,8146
4,49,1990,1994,11928,9241
4,49,1990,1995,11652,10097
4,49,1990,1996,11987,10749
4,49,1990,1997,11726,11116
4,49,1991,1991,11618,3457
4,49,1991,1992,13849,6612
4,49,1991,1993,13712,7747
4,49,1991,1994,13587,8929
4,49,1991,1995,13034,10443
4,49,1991,1996,13076,11373
4,49,1991,1997,13022,12108
4,49,1992,1992,15074,3974
4,49,1992,1993,16094,7491
4,49,1992,1994,16147,9224
4,49,1992,1995,15524,11295
4,49,1992,1996,16088,13267
4,49,1992,1997,15897,14559
4,49,1993,1993,13729,4311
4,49,1993,1994,16494,7917
4,49,1993,1995,16164,9805
4,49,1993,1996,16254,11377
4,49,1993,1997,16128,12860
4,49,1994,1994,13641,4285
4,49,1994,1995,16995,8655
4,49,1994,1996,17014,10777
4,49,1994,1997,17397,12295
4,49,1995,1995,13608,4125
4,49,1995,1996,15158,8093
4,49,1995,1997,16493,9875
4,49,1996,1996,14453,4056
4,49,1996,1997,15875,8783
4,49,1997,1997,15672,4486
4,373,1988,1988,20,4
4,373,1988,1989,28,19
4,373,1988,1990,29,20
4,373,1988,1991,29,21
4,373,1988,1992,26,31
4,373,1988,1993,28,25
4,373,1988,1994,27,27
4,373,1988,1995,27,27
4,373,1988,1996,27,27
4,373,1988,1997,27,27
4,373,1989,1989,103,12
4,373,1989,1990,150,74
4,373,1989,1991,149,116
4,373,1989,1992,158,139
4,373,1989,1993,159,149
4,373,1989,1994,166,151
4,373,1989,1995,169,161
4,373,1989,1996,164,162
4,373,1989,1997,162,162
4,373,1990,1990,130,24
4,373,1990,1991,129,61
4,373,1990,1992,116,94
4,373,1990,1993,118,97
4,373,1990,1994,119,102
4,373,1990,1995,115,107
4,373,1990,1996,113,110
4,373,1990,1997,112,110
4,373,1991,1991,160,40
4,373,1991,1992,235,129
4,373,1991,1993,199,144
4,373,1991,1994,187,158
4,373,1991,1995,183,170
4,373,1991,1996,179,174
4,373,1991,1997,176,176
4,373,1992,1992,273,54
4,373,1992,1993,316,133
4,373,1992,1994,258,182
4,373,1992,1995,251,192
4,373,1992,1996,216,190
4,373,1992,1997,209,206
4,373,1993,1993,29,6
4,373,1993,1994,33,20
4,373,1993,1995,51,24
4,373,1993,1996,88,47
4,373,1993,1997,86,48
4,373,1994,1994,71,18
4,373,1994,1995,54,24
4,373,1994,1996,60,53
4,373,1994,1997,63,55
4,373,1995,1995,34,12
4,373,1995,1996,34,23
4,373,1995,1997,31,25
4,373,1996,1996,168,88
4,373,1996,1997,220,192
4,373,1997,1997,467,147
4,139,1988,1988,8970,3488
4,139,1988,1989,8003,5358
4,139,1988,1990,7737,6564
4,139,1988,1991,7790,7156
4,139,1988,1992,7777,7549
4,139,1988,1993,7708,7647
4,139,1988,1994,7707,7690
4,139,1988,1995,7692,7692
4,139,1988,1996,7685,7685
4,139,1988,1997,7683,7683
4,139,1989,1989,9653,3611
4,139,1989,1990,8636,5748
4,139,1989,1991,8888,7301
4,139,1989,1992,8928,8184
4,139,1989,1993,8933,8623
4,139,1989,1994,8860,8752
4,139,1989,1995,8815,8771
4,139,1989,1996,8818,8818
4,139,1989,1997,8817,8817
4,139,1990,1990,9844,3794
4,139,1990,1991,10293,7019
4,139,1990,1992,10135,7947
4,139,1990,1993,10056,8874
4,139,1990,1994,9854,9242
4,139,1990,1995,9697,9484
4,139,1990,1996,9687,9527
4,139,1990,1997,9654,9548
4,139,1991,1991,12530,3994
4,139,1991,1992,11092,7154
4,139,1991,1993,10816,8667
4,139,1991,1994,10267,9600
4,139,1991,1995,10217,9776
4,139,1991,1996,10199,9933
4,139,1991,1997,10144,9996
4,139,1992,1992,13299,4273
4,139,1992,1993,11410,7359
4,139,1992,1994,10215,8536
4,139,1992,1995,10223,9214
4,139,1992,1996,10191,9930
4,139,1992,1997,10157,10044
4,139,1993,1993,12535,4132
4,139,1993,1994,10109,7206
4,139,1993,1995,9747,8525
4,139,1993,1996,9817,9204
4,139,1993,1997,9789,9532
4,139,1994,1994,10230,4966
4,139,1994,1995,10837,8118
4,139,1994,1996,10892,9562
4,139,1994,1997,10873,10280
4,139,1995,1995,11237,4778
4,139,1995,1996,10219,7672
4,139,1995,1997,10103,9050
4,139,1996,1996,10967,5007
4,139,1996,1997,9902,7970
4,139,1997,1997,9422,4670
4,167,1988,1988,0,0
4,167,1988,1989,0,0
4,167,1988,1990,0,0
4,167,1988,1991,0,0
4,167,1988,1992,0,0
4,167,1988,1993,0,0
4,167,1988,1994,0,0
4,167,1988,1995,0,0
4,167,1988,1996,0,0
4,167,1988,1997,0,0
4,167,1989,1989,0,0
4,167,1989,1990,0,0
4,167,1989,1991,0,0
4,167,1989,1992,0,0
4,167,1989,1993,0,0
4,167,1989,1994,0,0
4,167,1989,1995,0,0
4,167,1989,1996,0,0
4,167,1989,1997,0,0
4,167,1990,1990,0,0
4,167,1990,1991,0,0
4,167,1990,1992,0,0
4,167,1990,1993,0,0
4,167,1990,1994,0,0
4,167,1990,1995,0,0
4,167,1990,1996,0,0
4,167,1990,1997,0,0
4,167,1991,1991,0,0
4,167,1991,1992,0,0
4,167,1991,1993,0,0
4,167,1991,1994,0,0
4,167,1991,1995,0,0
4,167,1991,1996,0,0
4,167,1991,1997,0,0
4,167,1992,1992,0,0
4,167,1992,1993,0,0
4,167,1992,1994,0,0
4,167,1992,1995,0,0
4,167,1992,1996,0,0
4,167,1992,1997,0,0
4,167,1993,1993,0,0
4,167,1993,1994,0,0
4,167,1993,1995,0,0
4,167,1993,1996,0,0
4,167,1993,1997,0,0
4,167,1994,1994,289,63
4,167,1994,1995,339,134
4,167,1994,1996,397,222
4,167,1994,1997,401,355
4,167,1995,1995,1013,351
4,167,1995,1996,934,481
4,167,1995,1997,892,634
4,167,1996,1996,1207,365
4,167,1996,1997,1218,705
4,167,1997,1997,1169,445
4,145,1988,1988,0,0
4,145,1988,1989,0,0
4,145,1988,1990,0,0
4,145,1988,1991,0,0
4,145,1988,1992,0,0
4,145,1988,1993,0,0
4,145,1988,1994,0,0
4,145,1988,1995,0,0
4,145,1988,1996,0,0
4,145,1988,1997,0,0
4,145,1989,1989,0,0
4,145,1989,1990,0,0
4,145,1989,1991,0,0
4,145,1989,1992,0,0
4,145,1989,1993,0,0
4,145,1989,1994,0,0
4,145,1989,1995,0,0
4,145,1989,1996,0,0
4,145,1989,1997,0,0
4,145,1990,1990,0,0
4,145,1990,1991,0,0
4,145,1990,1992,0,0
4,145,1990,1993,0,0
4,145,1990,1994,0,0
4,145,1990,1995,0,0
4,145,1990,1996,0,0
4,145,1990,1997,0,0
4,145,1991,1991,0,0
4,145,1991,1992,0,0
4,145,1991,1993,0,0
4,145,1991,1994,0,0
4,145,1991,1995,0,0
4,145,1991,1996,0,0
4,145,1991,1997,0,0
4,145,1992,1992,1,2
4,145,1992,1993,0,0
4,145,1992,1994,0,0
4,145,1992,1995,0,0
4,145,1992,1996,0,0
4,145,1992,1997,0,0
4,145,1993,1993,5,5
4,145,1993,1994,5,5
4,145,1993,1995,5,5
4,145,1993,1996,5,5
4,145,1993,1997,5,5
4,145,1994,1994,0,0
4,145,1994,1995,0,0
4,145,1994,1996,0,0
4,145,1994,1997,0,0
4,145,1995,1995,0,0
4,145,1995,1996,0,0
4,145,1995,1997,0,0
4,145,1996,1996,0,0
4,145,1996,1997,0,0
4,145,1997,1997,0,0
4,232,1988,1988,2765,847
4,232,1988,1989,2793,1603
4,232,1988,1990,3313,2030
4,232,1988,1991,3085,2480
4,232,1988,1992,3075,2768
4,232,1988,1993,3044,2923
4,232,1988,1994,3123,2969
4,232,1988,1995,3085,3022
4,232,1988,1996,3276,3024
4,232,1988,1997,3077,3032
4,232,1989,1989,3055,1186
4,232,1989,1990,4012,2304
4,232,1989,1991,4592,2960
4,232,1989,1992,4537,3367
4,232,1989,1993,3959,3682
4,232,1989,1994,3923,3774
4,232,1989,1995,3928,3772
4,232,1989,1996,3900,3866
4,232,1989,1997,3930,3875
4,232,1990,1990,4713,1516
4,232,1990,1991,5804,3303
4,232,1990,1992,6194,4228
4,232,1990,1993,6286,5091
4,232,1990,1994,6090,5790
4,232,1990,1995,6036,5816
4,232,1990,1996,6077,5832
4,232,1990,1997,5951,5851
4,232,1991,1991,7984,2298
4,232,1991,1992,9037,5313
4,232,1991,1993,9695,7274
4,232,1991,1994,9823,8147
4,232,1991,1995,9594,8449
4,232,1991,1996,9417,8746
4,232,1991,1997,9306,8901
4,232,1992,1992,10506,3614
4,232,1992,1993,13166,7945
4,232,1992,1994,13269,10585
4,232,1992,1995,13065,11422
4,232,1992,1996,12936,11808
4,232,1992,1997,12763,12325
4,232,1993,1993,15721,4993
4,232,1993,1994,16769,10418
4,232,1993,1995,16660,12684
4,232,1993,1996,16528,14022
4,232,1993,1997,16278,15079
4,232,1994,1994,20225,4941
4,232,1994,1995,17167,9984
4,232,1994,1996,17039,12693
4,232,1994,1997,16882,14450
4,232,1995,1995,19008,4629
4,232,1995,1996,17541,9135
4,232,1995,1997,15748,11240
4,232,1996,1996,20268,6010
4,232,1996,1997,21564,12527
4,232,1997,1997,18208,5991
4,294,1988,1988,0,0
4,294,1988,1989,0,0
4,294,1988,1990,0,0
4,294,1988,1991,0,0
4,294,1988,1992,0,0
4,294,1988,1993,0,0
4,294,1988,1994,0,0
4,294,1988,1995,0,0
4,294,1988,1996,0,0
4,294,1988,1997,0,0
4,294,1989,1989,0,0
4,294,1989,1990,0,0
4,294,1989,1991,0,0
4,294,1989,1992,0,0
4,294,1989,1993,0,0
4,294,1989,1994,0,0
4,294,1989,1995,0,0
4,294,1989,1996,0,0
4,294,1989,1997,0,0
4,294,1990,1990,0,0
4,294,1990,1991,0,0
4,294,1990,1992,0,0
4,294,1990,1993,0,0
4,294,1990,1994,0,0
4,294,1990,1995,0,0
4,294,1990,1996,0,0
4,294,1990,1997,0,0
4,294,1991,1991,0,0
4,294,1991,1992,0,0
4,294,1991,1993,0,0
4,294,1991,1994,0,0
4,294,1991,1995,0,0
4,294,1991,1996,0,0
4,294,1991,1997,0,0
4,294,1992,1992,0,0
4,294,1992,1993,0,0
4,294,1992,1994,0,0
4,294,1992,1995,0,0
4,294,1992,1996,0,0
4,294,1992,1997,0,0
4,294,1993,1993,0,0
4,294,1993,1994,0,0
4,294,1993,1995,0,0
4,294,1993,1996,0,0
4,294,1993,1997,0,0
4,294,1994,1994,0,0
4,294,1994,1995,0,0
4,294,1994,1996,0,0
4,294,1994,1997,0,0
4,294,1995,1995,0,0
4,294,1995,1996,0,0
4,294,1995,1997,0,0
4,294,1996,1996,119,24
4,294,1996,1997,50,39
4,294,1997,1997,367,123
4,9,1988,1988,9838,2957
4,9,1988,1989,7351,4615
4,9,1988,1990,7810,5861
4,9,1988,1991,7886,6785
4,9,1988,1992,7861,7313
4,9,1988,1993,7855,7610
4,9,1988,1994,7830,7729
4,9,1988,1995,7891,7850
4,9,1988,1996,7893,7850
4,9,1988,1997,7872,7856
4,9,1989,1989,8795,2681
4,9,1989,1990,8530,5037
4,9,1989,1991,8302,6374
4,9,1989,1992,8288,7125
4,9,1989,1993,8306,7526
4,9,1989,1994,8295,7821
4,9,1989,1995,8240,8040
4,9,1989,1996,8303,8111
4,9,1989,1997,8270,8217
4,9,1990,1990,9119,3058
4,9,1990,1991,9003,5457
4,9,1990,1992,9244,7460
4,9,1990,1993,9361,8319
4,9,1990,1994,9411,8855
4,9,1990,1995,9442,9222
4,9,1990,1996,9442,9333
4,9,1990,1997,9437,9427
4,9,1991,1991,11863,3726
4,9,1991,1992,10643,6937
4,9,1991,1993,10395,8383
4,9,1991,1994,10360,9153
4,9,1991,1995,10388,9778
4,9,1991,1996,10286,10073
4,9,1991,1997,10180,10180
4,9,1992,1992,13593,4309
4,9,1992,1993,12306,7837
4,9,1992,1994,11684,9607
4,9,1992,1995,11743,10637
4,9,1992,1996,11796,11366
4,9,1992,1997,11707,11478
4,9,1993,1993,12073,3567
4,9,1993,1994,11169,6807
4,9,1993,1995,11065,8833
4,9,1993,1996,10712,9805
4,9,1993,1997,10745,10236
4,9,1994,1994,13618,4536
4,9,1994,1995,12953,7915
4,9,1994,1996,13112,10096
4,9,1994,1997,12447,11243
4,9,1995,1995,13320,4546
4,9,1995,1996,12239,7893
4,9,1995,1997,12150,9858
4,9,1996,1996,14001,4934
4,9,1996,1997,12949,8767
4,9,1997,1997,13948,4787
4,147,1988,1988,0,0
4,147,1988,1989,0,0
4,147,1988,1990,0,0
4,147,1988,1991,0,0
4,147,1988,1992,0,0
4,147,1988,1993,0,0
4,147,1988,1994,0,0
4,147,1988,1995,0,0
4,147,1988,1996,0,0
4,147,1988,1997,0,0
4,147,1989,1989,0,0
4,147,1989,1990,0,0
4,147,1989,1991,0,0
4,147,1989,1992,0,0
4,147,1989,1993,0,0
4,147,1989,1994,0,0
4,147,1989,1995,0,0
4,147,1989,1996,0,0
4,147,1989,1997,0,0
4,147,1990,1990,77,14
4,147,1990,1991,65,43
4,147,1990,1992,57,50
4,147,1990,1993,52,49
4,147,1990,1994,49,49
4,147,1990,1995,53,50
4,147,1990,1996,53,48
4,147,1990,1997,51,48
4,147,1991,1991,155,67
4,147,1991,1992,246,171
4,147,1991,1993,274,210
4,147,1991,1994,277,216
4,147,1991,1995,242,219
4,147,1991,1996,236,236
4,147,1991,1997,238,237
4,147,1992,1992,503,136
4,147,1992,1993,534,242
4,147,1992,1994,411,307
4,147,1992,1995,391,347
4,147,1992,1996,355,355
4,147,1992,1997,355,355
4,147,1993,1993,934,211
4,147,1993,1994,791,332
4,147,1993,1995,677,517
4,147,1993,1996,689,593
4,147,1993,1997,655,614
4,147,1994,1994,1115,313
4,147,1994,1995,1189,666
4,147,1994,1996,1080,792
4,147,1994,1997,1007,927
4,147,1995,1995,1021,306
4,147,1995,1996,1113,626
4,147,1995,1997,983,802
4,147,1996,1996,923,251
4,147,1996,1997,930,517
4,147,1997,1997,898,267
4,178,1988,1988,866,240
4,178,1988,1989,754,448
4,178,1988,1990,728,635
4,178,1988,1991,742,695
4,178,1988,1992,819,818
4,178,1988,1993,828,827
4,178,1988,1994,828,827
4,178,1988,1995,827,827
4,178,1988,1996,827,827
4,178,1988,1997,827,827
4,178,1989,1989,1040,486
4,178,1989,1990,1051,774
4,178,1989,1991,1070,964
4,178,1989,1992,1125,1078
4,178,1989,1993,1191,1138
4,178,1989,1994,1208,1198
4,178,1989,1995,1198,1198
4,178,1989,1996,1198,1198
4,178,1989,1997,1198,1198
4,178,1990,1990,918,360
4,178,1990,1991,834,574
4,178,1990,1992,768,663
4,178,1990,1993,860,803
4,178,1990,1994,828,828
4,178,1990,1995,832,832
4,178,1990,1996,832,832
4,178,1990,1997,832,832
4,178,1991,1991,1265,428
4,178,1991,1992,1062,820
4,178,1991,1993,1342,1088
4,178,1991,1994,1310,1178
4,178,1991,1995,1222,1187
4,178,1991,1996,1217,1217
4,178,1991,1997,1217,1217
4,178,1992,1992,2014,645
4,178,1992,1993,1653,1167
4,178,1992,1994,1738,1373
4,178,1992,1995,1844,1635
4,178,1992,1996,1787,1762
4,178,1992,1997,1788,1788
4,178,1993,1993,2813,1062
4,178,1993,1994,2782,1973
4,178,1993,1995,2724,2323
4,178,1993,1996,2793,2573
4,178,1993,1997,2807,2761
4,178,1994,1994,2254,1080
4,178,1994,1995,2346,1875
4,178,1994,1996,2411,2212
4,178,1994,1997,2534,2519
4,178,1995,1995,2307,1063
4,178,1995,1996,2234,1650
4,178,1995,1997,2298,2095
4,178,1996,1996,2432,1101
4,178,1996,1997,2386,2089
4,178,1997,1997,2766,1418
4,353,1988,1988,1395,474
4,353,1988,1989,1398,1058
4,353,1988,1990,1453,1177
4,353,1988,1991,1408,1303
4,353,1988,1992,1376,1342
4,353,1988,1993,1375,1353
4,353,1988,1994,1368,1361
4,353,1988,1995,1366,1364
4,353,1988,1996,1368,1364
4,353,1988,1997,1394,1365
4,353,1989,1989,1921,721
4,353,1989,1990,2014,1383
4,353,1989,1991,1978,1718
4,353,1989,1992,1814,1745
4,353,1989,1993,1800,1778
4,353,1989,1994,1798,1789
4,353,1989,1995,1802,1799
4,353,1989,1996,1805,1801
4,353,1989,1997,1805,1801
4,353,1990,1990,1738,624
4,353,1990,1991,1919,1422
4,353,1990,1992,1924,1665
4,353,1990,1993,1976,1877
4,353,1990,1994,1994,1977
4,353,1990,1995,1994,1980
4,353,1990,1996,1999,1983
4,353,1990,1997,1999,1984
4,353,1991,1991,1840,753
4,353,1991,1992,1798,1331
4,353,1991,1993,1781,1506
4,353,1991,1994,1942,1702
4,353,1991,1995,1997,1844
4,353,1991,1996,1982,1904
4,353,1991,1997,1958,1948
4,353,1992,1992,3044,1026
4,353,1992,1993,2770,1882
4,353,1992,1994,2733,2278
4,353,1992,1995,2715,2526
4,353,1992,1996,2734,2632
4,353,1992,1997,2749,2726
4,353,1993,1993,3158,1117
4,353,1993,1994,2935,1982
4,353,1993,1995,2953,2523
4,353,1993,1996,2959,2633
4,353,1993,1997,2899,2789
4,353,1994,1994,4003,1442
4,353,1994,1995,4007,2659
4,353,1994,1996,3872,3118
4,353,1994,1997,3767,3491
4,353,1995,1995,4136,1305
4,353,1995,1996,4131,2752
4,353,1995,1997,4010,3312
4,353,1996,1996,4211,1608
4,353,1996,1997,4102,2930
4,353,1997,1997,3147,1136
4,132,1988,1988,4267,2218
4,132,1988,1989,4885,3613
4,132,1988,1990,4780,4271
4,132,1988,1991,4773,4460
4,132,1988,1992,4716,4629
4,132,1988,1993,4712,4657
4,132,1988,1994,4712,4663
4,132,1988,1995,4664,4663
4,132,1988,1996,4664,4663
4,132,1988,1997,4664,4664
4,132,1989,1989,4624,2074
4,132,1989,1990,4260,3170
4,132,1989,1991,4495,3928
4,132,1989,1992,4389,4021
4,132,1989,1993,4348,4178
4,132,1989,1994,4372,4289
4,132,1989,1995,4425,4426
4,132,1989,1996,4425,4426
4,132,1989,1997,4425,4425
4,132,1990,1990,5108,2174
4,132,1990,1991,4986,3601
4,132,1990,1992,5002,4319
4,132,1990,1993,5074,4748
4,132,1990,1994,5028,4899
4,132,1990,1995,5003,4910
4,132,1990,1996,4934,4924
4,132,1990,1997,4925,4925
4,132,1991,1991,5174,2531
4,132,1991,1992,4862,3585
4,132,1991,1993,4855,4109
4,132,1991,1994,4807,4356
4,132,1991,1995,4853,4530
4,132,1991,1996,4795,4683
4,132,1991,1997,4827,4784
4,132,1992,1992,5392,2445
4,132,1992,1993,5373,3972
4,132,1992,1994,5374,4538
4,132,1992,1995,5381,4851
4,132,1992,1996,5356,5028
4,132,1992,1997,5440,5114
4,132,1993,1993,5387,2610
4,132,1993,1994,5378,4007
4,132,1993,1995,5690,4917
4,132,1993,1996,5632,5102
4,132,1993,1997,5564,5247
4,132,1994,1994,5909,2618
4,132,1994,1995,5981,4523
4,132,1994,1996,6016,5069
4,132,1994,1997,5951,5351
4,132,1995,1995,6328,2997
4,132,1995,1996,6091,4542
4,132,1995,1997,6186,5185
4,132,1996,1996,6513,3164
4,132,1996,1997,6265,4743
4,132,1997,1997,6083,2744
4,325,1988,1988,1410,699
4,325,1988,1989,1764,1256
4,325,1988,1990,2003,1671
4,325,1988,1991,1925,1774
4,325,1988,1992,1922,1839
4,325,1988,1993,1887,1862
4,325,1988,1994,1882,1872
4,325,1988,1995,1879,1872
4,325,1988,1996,1880,1872
4,325,1988,1997,1886,1877
4,325,1989,1989,1988,804
4,325,1989,1990,2660,1834
4,325,1989,1991,2679,2211
4,325,1989,1992,2781,2406
4,325,1989,1993,2870,2712
4,325,1989,1994,2851,2822
4,325,1989,1995,2846,2829
4,325,1989,1996,2858,2855
4,325,1989,1997,2855,2855
4,325,1990,1990,2229,898
4,325,1990,1991,2715,1700
4,325,1990,1992,2597,2104
4,325,1990,1993,2559,2260
4,325,1990,1994,2603,2533
4,325,1990,1995,2553,2497
4,325,1990,1996,2543,2507
4,325,1990,1997,2536,2536
4,325,1991,1991,3757,1219
4,325,1991,1992,3526,2139
4,325,1991,1993,3503,2632
4,325,1991,1994,3393,2872
4,325,1991,1995,3389,3053
4,325,1991,1996,3384,3259
4,325,1991,1997,3554,3401
4,325,1992,1992,4368,1394
4,325,1992,1993,3819,2450
4,325,1992,1994,3851,2838
4,325,1992,1995,3739,3343
4,325,1992,1996,3671,3545
4,325,1992,1997,3650,3574
4,325,1993,1993,5290,1995
4,325,1993,1994,4851,3258
4,325,1993,1995,4779,3875
4,325,1993,1996,4827,4334
4,325,1993,1997,4977,4796
4,325,1994,1994,6028,2430
4,325,1994,1995,6008,3884
4,325,1994,1996,5995,4872
4,325,1994,1997,5914,5368
4,325,1995,1995,5788,1991
4,325,1995,1996,5439,3263
4,325,1995,1997,5471,4118
4,325,1996,1996,6711,2613
4,325,1996,1997,6709,4465
4,325,1997,1997,6735,2748
4,163,1988,1988,1087,705
4,163,1988,1989,1103,978
4,163,1988,1990,1133,1066
4,163,1988,1991,1136,1098
4,163,1988,1992,1140,1116
4,163,1988,1993,1150,1147
4,163,1988,1994,1142,1142
4,163,1988,1995,1142,1142
4,163,1988,1996,1142,1142
4,163,1988,1997,1142,1142
4,163,1989,1989,1136,695
4,163,1989,1990,1200,1046
4,163,1989,1991,1229,1122
4,163,1989,1992,1214,1179
4,163,1989,1993,1273,1242
4,163,1989,1994,1264,1249
4,163,1989,1995,1270,1270
4,163,1989,1996,1270,1270
4,163,1989,1997,1270,1270
4,163,1990,1990,1411,849
4,163,1990,1991,1464,1166
4,163,1990,1992,1524,1320
4,163,1990,1993,1532,1385
4,163,1990,1994,1577,1518
4,163,1990,1995,1557,1528
4,163,1990,1996,1558,1547
4,163,1990,1997,1546,1546
4,163,1991,1991,1164,679
4,163,1991,1992,1146,903
4,163,1991,1993,1175,1044
