product_line_id,business_unit_id,AccidentYear,DevelopmentYear,EarnedPremDIR
5,113,1990,1997,0
5,113,1991,1991,0
5,113,1991,1992,0
5,113,1991,1993,0
5,113,1991,1994,0
5,113,1991,1995,0
5,113,1991,1996,0
5,113,1991,1997,0
5,113,1992,1992,0
5,113,1992,1993,0
5,113,1992,1994,0
5,113,1992,1995,0
5,113,1992,1996,0
5,113,1992,1997,0
5,113,1993,1993,0
5,113,1993,1994,0
5,113,1993,1995,0
5,113,1993,1996,0
5,113,1993,1997,0
5,113,1994,1994,0
5,113,1994,1995,0
5,113,1994,1996,0
5,113,1994,1997,0
5,113,1995,1995,0
5,113,1995,1996,0
5,113,1995,1997,0
5,113,1996,1996,0
5,113,1996,1997,0
5,113,1997,1997,4618
5,37,1988,1988,0
5,37,1988,1989,0
5,37,1988,1990,0
5,37,1988,1991,0
5,37,1988,1992,0
5,37,1988,1993,0
5,37,1988,1994,0
5,37,1988,1995,0
5,37,1988,1996,0
5,37,1988,1997,0
5,37,1989,1989,0
5,37,1989,1990,0
5,37,1989,1991,0
5,37,1989,1992,0
5,37,1989,1993,0
5,37,1989,1994,0
5,37,1989,1995,0
5,37,1989,1996,0
5,37,1989,1997,0
5,37,1990,1990,0
5,37,1990,1991,0
5,37,1990,1992,0
5,37,1990,1993,0
5,37,1990,1994,0
5,37,1990,1995,0
5,37,1990,1996,0
5,37,1990,1997,0
5,37,1991,1991,0
5,37,1991,1992,0
5,37,1991,1993,0
5,37,1991,1994,0
5,37,1991,1995,0
5,37,1991,1996,0
5,37,1991,1997,0
5,37,1992,1992,0
5,37,1992,1993,0
5,37,1992,1994,0
5,37,1992,1995,0
5,37,1992,1996,0
5,37,1992,1997,0
5,37,1993,1993,820
5,37,1993,1994,820
5,37,1993,1995,820
5,37,1993,1996,820
5,37,1993,1997,820
5,37,1994,1994,2114
5,37,1994,1995,2114
5,37,1994,1996,2114
5,37,1994,1997,2114
5,37,1995,1995,3272
5,37,1995,1996,3272
5,37,1995,1997,3272
5,37,1996,1996,3437
5,37,1996,1997,3437
5,37,1997,1997,3361
5,217,1988,1988,0
5,217,1988,1989,0
5,217,1988,1990,0
5,217,1988,1991,0
5,217,1988,1992,0
5,217,1988,1993,0
5,217,1988,1994,0
5,217,1988,1995,0
5,217,1988,1996,0
5,217,1988,1997,0
5,217,1989,1989,0
5,217,1989,1990,0
5,217,1989,1991,0
5,217,1989,1992,0
5,217,1989,1993,0
5,217,1989,1994,0
5,217,1989,1995,0
5,217,1989,1996,0
5,217,1989,1997,0
5,217,1990,1990,0
5,217,1990,1991,0
5,217,1990,1992,0
5,217,1990,1993,0
5,217,1990,1994,0
5,217,1990,1995,0
5,217,1990,1996,0
5,217,1990,1997,0
5,217,1991,1991,0
5,217,1991,1992,0
5,217,1991,1993,0
5,217,1991,1994,0
5,217,1991,1995,0
5,217,1991,1996,0
5,217,1991,1997,0
5,217,1992,1992,0
5,217,1992,1993,0
5,217,1992,1994,0
5,217,1992,1995,0
5,217,1992,1996,0
5,217,1992,1997,0
5,217,1993,1993,490
5,217,1993,1994,490
5,217,1993,1995,490
5,217,1993,1996,490
5,217,1993,1997,490
5,217,1994,1994,1569
5,217,1994,1995,1569
5,217,1994,1996,1569
5,217,1994,1997,1569
5,217,1995,1995,2015
5,217,1995,1996,2015
5,217,1995,1997,2015
5,217,1996,1996,1920
5,217,1996,1997,1920
5,217,1997,1997,1332
5,177,1988,1988,11015
5,177,1988,1989,11015
5,177,1988,1990,11015
5,177,1988,1991,11015
5,177,1988,1992,11015
5,177,1988,1993,11015
5,177,1988,1994,11015
5,177,1988,1995,11015
5,177,1988,1996,11015
5,177,1988,1997,11015
5,177,1989,1989,13711
5,177,1989,1990,13711
5,177,1989,1991,13711
5,177,1989,1992,13711
5,177,1989,1993,13711
5,177,1989,1994,13711
5,177,1989,1995,13711
5,177,1989,1996,13711
5,177,1989,1997,13711
5,177,1990,1990,25516
5,177,1990,1991,25516
5,177,1990,1992,25516
5,177,1990,1993,25516
5,177,1990,1994,25516
5,177,1990,1995,25516
5,177,1990,1996,25516
5,177,1990,1997,25516
5,177,1991,1991,38520
5,177,1991,1992,38520
5,177,1991,1993,38520
5,177,1991,1994,38520
5,177,1991,1995,38520
5,177,1991,1996,38520
5,177,1991,1997,38520
5,177,1992,1992,45894
5,177,1992,1993,45894
5,177,1992,1994,45894
5,177,1992,1995,45894
5,177,1992,1996,45894
5,177,1992,1997,45894
5,177,1993,1993,47579
5,177,1993,1994,47579
5,177,1993,1995,47579
5,177,1993,1996,47579
5,177,1993,1997,47579
5,177,1994,1994,41162
5,177,1994,1995,41162
5,177,1994,1996,41162
5,177,1994,1997,41162
5,177,1995,1995,34858
5,177,1995,1996,34858
5,177,1995,1997,34858
5,177,1996,1996,32538
5,177,1996,1997,32538
5,177,1997,1997,29637
5,367,1988,1988,152
5,367,1988,1989,152
5,367,1988,1990,152
5,367,1988,1991,152
5,367,1988,1992,152
5,367,1988,1993,152
5,367,1988,1994,152
5,367,1988,1995,152
5,367,1988,1996,152
5,367,1988,1997,152
5,367,1989,1989,319
5,367,1989,1990,319
5,367,1989,1991,319
5,367,1989,1992,319
5,367,1989,1993,319
5,367,1989,1994,319
5,367,1989,1995,319
5,367,1989,1996,319
5,367,1989,1997,319
5,367,1990,1990,785
5,367,1990,1991,785
5,367,1990,1992,785
5,367,1990,1993,785
5,367,1990,1994,785
5,367,1990,1995,785
5,367,1990,1996,785
5,367,1990,1997,785
5,367,1991,1991,616
5,367,1991,1992,616
5,367,1991,1993,616
5,367,1991,1994,616
5,367,1991,1995,616
5,367,1991,1996,616
5,367,1991,1997,616
5,367,1992,1992,736
5,367,1992,1993,736
5,367,1992,1994,736
5,367,1992,1995,736
5,367,1992,1996,736
5,367,1992,1997,736
5,367,1993,1993,488
5,367,1993,1994,488
5,367,1993,1995,488
5,367,1993,1996,488
5,367,1993,1997,488
5,367,1994,1994,5
5,367,1994,1995,5
5,367,1994,1996,5
5,367,1994,1997,5
5,367,1995,1995,0
5,367,1995,1996,0
5,367,1995,1997,0
5,367,1996,1996,0
5,367,1996,1997,0
5,367,1997,1997,0
5,77,1988,1988,47879
5,77,1988,1989,47879
5,77,1988,1990,47879
5,77,1988,1991,47879
5,77,1988,1992,47879
5,77,1988,1993,47879
5,77,1988,1994,47879
5,77,1988,1995,47879
5,77,1988,1996,47879
5,77,1988,1997,47879
5,77,1989,1989,50655
5,77,1989,1990,50655
5,77,1989,1991,50655
5,77,1989,1992,50655
5,77,1989,1993,50655
5,77,1989,1994,50655
5,77,1989,1995,50655
5,77,1989,1996,50655
5,77,1989,1997,50655
5,77,1990,1990,56245
5,77,1990,1991,56245
5,77,1990,1992,56245
5,77,1990,1993,56245
5,77,1990,1994,56245
5,77,1990,1995,56245
5,77,1990,1996,56245
5,77,1990,1997,56245
5,77,1991,1991,63595
5,77,1991,1992,63595
5,77,1991,1993,63595
5,77,1991,1994,63595
5,77,1991,1995,63595
5,77,1991,1996,63595
5,77,1991,1997,63595
5,77,1992,1992,60311
5,77,1992,1993,60311
5,77,1992,1994,60311
5,77,1992,1995,60311
5,77,1992,1996,60311
5,77,1992,1997,60311
5,77,1993,1993,48507
5,77,1993,1994,48507
5,77,1993,1995,48507
5,77,1993,1996,48507
5,77,1993,1997,48507
5,77,1994,1994,55553
5,77,1994,1995,55553
5,77,1994,1996,55553
5,77,1994,1997,55553
5,77,1995,1995,55827
5,77,1995,1996,55827
5,77,1995,1997,55827
5,77,1996,1996,47178
5,77,1996,1997,47178
5,77,1997,1997,45192
5,257,1988,1988,0
5,257,1988,1989,0
5,257,1988,1990,0
5,257,1988,1991,0
5,257,1988,1992,0
5,257,1988,1993,0
5,257,1988,1994,0
5,257,1988,1995,0
5,257,1988,1996,0
5,257,1988,1997,0
5,257,1989,1989,0
5,257,1989,1990,0
5,257,1989,1991,0
5,257,1989,1992,0
5,257,1989,1993,0
5,257,1989,1994,0
5,257,1989,1995,0
5,257,1989,1996,0
5,257,1989,1997,0
5,257,1990,1990,0
5,257,1990,1991,0
5,257,1990,1992,0
5,257,1990,1993,0
5,257,1990,1994,0
5,257,1990,1995,0
5,257,1990,1996,0
5,257,1990,1997,0
5,257,1991,1991,0
5,257,1991,1992,0
5,257,1991,1993,0
5,257,1991,1994,0
5,257,1991,1995,0
5,257,1991,1996,0
5,257,1991,1997,0
5,257,1992,1992,0
5,257,1992,1993,0
5,257,1992,1994,0
5,257,1992,1995,0
5,257,1992,1996,0
5,257,1992,1997,0
5,257,1993,1993,628
5,257,1993,1994,628
5,257,1993,1995,628
5,257,1993,1996,628
5,257,1993,1997,628
5,257,1994,1994,790
5,257,1994,1995,790
5,257,1994,1996,790
5,257,1994,1997,790
5,257,1995,1995,100
5,257,1995,1996,100
5,257,1995,1997,100
5,257,1996,1996,3425
5,257,1996,1997,3425
5,257,1997,1997,17630
5,355,1988,1988,7076
5,355,1988,1989,7076
5,355,1988,1990,7076
5,355,1988,1991,7076
5,355,1988,1992,7076
5,355,1988,1993,7076
5,355,1988,1994,7076
5,355,1988,1995,7076
5,355,1988,1996,7076
5,355,1988,1997,7076
5,355,1989,1989,6497
5,355,1989,1990,6497
5,355,1989,1991,6497
5,355,1989,1992,6497
5,355,1989,1993,6497
5,355,1989,1994,6497
5,355,1989,1995,6497
5,355,1989,1996,6497
5,355,1989,1997,6497
5,355,1990,1990,7833
5,355,1990,1991,7833
5,355,1990,1992,7833
5,355,1990,1993,7833
5,355,1990,1994,7833
5,355,1990,1995,7833
5,355,1990,1996,7833
5,355,1990,1997,7833
5,355,1991,1991,8172
5,355,1991,1992,8172
5,355,1991,1993,8172
5,355,1991,1994,8172
5,355,1991,1995,8172
5,355,1991,1996,8172
5,355,1991,1997,8172
5,355,1992,1992,8363
5,355,1992,1993,8363
5,355,1992,1994,8363
5,355,1992,1995,8363
5,355,1992,1996,8363
5,355,1992,1997,8363
5,355,1993,1993,12456
5,355,1993,1994,12456
5,355,1993,1995,12456
5,355,1993,1996,12456
5,355,1993,1997,12456
5,355,1994,1994,10735
5,355,1994,1995,10735
5,355,1994,1996,10735
5,355,1994,1997,10735
5,355,1995,1995,11434
5,355,1995,1996,11434
5,355,1995,1997,11434
5,355,1996,1996,12925
5,355,1996,1997,12925
5,355,1997,1997,10158
5,105,1988,1988,17067
5,105,1988,1989,17067
5,105,1988,1990,17067
5,105,1988,1991,17067
5,105,1988,1992,17067
5,105,1988,1993,17067
5,105,1988,1994,17067
5,105,1988,1995,17067
5,105,1988,1996,17067
5,105,1988,1997,17067
5,105,1989,1989,17824
5,105,1989,1990,17824
5,105,1989,1991,17824
5,105,1989,1992,17824
5,105,1989,1993,17824
5,105,1989,1994,17824
5,105,1989,1995,17824
5,105,1989,1996,17824
5,105,1989,1997,17824
5,105,1990,1990,17669
5,105,1990,1991,17669
5,105,1990,1992,17669
5,105,1990,1993,17669
5,105,1990,1994,17669
5,105,1990,1995,17669
5,105,1990,1996,17669
5,105,1990,1997,17669
5,105,1991,1991,27252
5,105,1991,1992,27252
5,105,1991,1993,27252
5,105,1991,1994,27252
5,105,1991,1995,27252
5,105,1991,1996,27252
5,105,1991,1997,27252
5,105,1992,1992,23859
5,105,1992,1993,23859
5,105,1992,1994,23859
5,105,1992,1995,23859
5,105,1992,1996,23859
5,105,1992,1997,23859
5,105,1993,1993,11353
5,105,1993,1994,11353
5,105,1993,1995,11353
5,105,1993,1996,11353
5,105,1993,1997,11353
5,105,1994,1994,6800
5,105,1994,1995,6800
5,105,1994,1996,6800
5,105,1994,1997,6800
5,105,1995,1995,7412
5,105,1995,1996,7412
5,105,1995,1997,7412
5,105,1996,1996,5040
5,105,1996,1997,5040
5,105,1997,1997,5622
5,47,1988,1988,422
5,47,1988,1989,422
5,47,1988,1990,422
5,47,1988,1991,422
5,47,1988,1992,422
5,47,1988,1993,422
5,47,1988,1994,422
5,47,1988,1995,422
5,47,1988,1996,422
5,47,1988,1997,422
5,47,1989,1989,486
5,47,1989,1990,486
5,47,1989,1991,486
5,47,1989,1992,486
5,47,1989,1993,486
5,47,1989,1994,486
5,47,1989,1995,486
5,47,1989,1996,486
5,47,1989,1997,486
5,47,1990,1990,686
5,47,1990,1991,686
5,47,1990,1992,686
5,47,1990,1993,686
5,47,1990,1994,686
5,47,1990,1995,686
5,47,1990,1996,686
5,47,1990,1997,686
5,47,1991,1991,856
5,47,1991,1992,856
5,47,1991,1993,856
5,47,1991,1994,856
5,47,1991,1995,856
5,47,1991,1996,856
5,47,1991,1997,856
5,47,1992,1992,1199
5,47,1992,1993,1199
5,47,1992,1994,1199
5,47,1992,1995,1199
5,47,1992,1996,1199
5,47,1992,1997,1199
5,47,1993,1993,1699
5,47,1993,1994,1699
5,47,1993,1995,1699
5,47,1993,1996,1699
5,47,1993,1997,1699
5,47,1994,1994,1992
5,47,1994,1995,1992
5,47,1994,1996,1992
5,47,1994,1997,1992
5,47,1995,1995,1856
5,47,1995,1996,1856
5,47,1995,1997,1856
5,47,1996,1996,1712
5,47,1996,1997,1712
5,47,1997,1997,1884
5,119,1988,1988,798
5,119,1988,1989,798
5,119,1988,1990,798
5,119,1988,1991,798
5,119,1988,1992,798
5,119,1988,1993,798
5,119,1988,1994,798
5,119,1988,1995,798
5,119,1988,1996,798
5,119,1988,1997,798
5,119,1989,1989,808
5,119,1989,1990,808
5,119,1989,1991,808
5,119,1989,1992,808
5,119,1989,1993,808
5,119,1989,1994,808
5,119,1989,1995,808
5,119,1989,1996,808
5,119,1989,1997,808
5,119,1990,1990,994
5,119,1990,1991,994
5,119,1990,1992,994
5,119,1990,1993,994
5,119,1990,1994,994
5,119,1990,1995,994
5,119,1990,1996,994
5,119,1990,1997,994
5,119,1991,1991,1101
5,119,1991,1992,1101
5,119,1991,1993,1101
5,119,1991,1994,1101
5,119,1991,1995,1101
5,119,1991,1996,1101
5,119,1991,1997,1101
5,119,1992,1992,1209
5,119,1992,1993,1209
5,119,1992,1994,1209
5,119,1992,1995,1209
5,119,1992,1996,1209
5,119,1992,1997,1209
5,119,1993,1993,1292
5,119,1993,1994,1292
5,119,1993,1995,1292
5,119,1993,1996,1292
5,119,1993,1997,1292
5,119,1994,1994,1296
5,119,1994,1995,1296
5,119,1994,1996,1296
5,119,1994,1997,1296
5,119,1995,1995,1583
5,119,1995,1996,1583
5,119,1995,1997,1583
5,119,1996,1996,1961
5,119,1996,1997,1961
5,119,1997,1997,2341
5,376,1988,1988,1936
5,376,1988,1989,1936
5,376,1988,1990,1936
5,376,1988,1991,1936
5,376,1988,1992,1936
5,376,1988,1993,1936
5,376,1988,1994,1936
5,376,1988,1995,1936
5,376,1988,1996,1936
5,376,1988,1997,1936
5,376,1989,1989,2363
5,376,1989,1990,2363
5,376,1989,1991,2363
5,376,1989,1992,2363
5,376,1989,1993,2363
5,376,1989,1994,2363
5,376,1989,1995,2363
5,376,1989,1996,2363
5,376,1989,1997,2363
5,376,1990,1990,2992
5,376,1990,1991,2992
5,376,1990,1992,2992
5,376,1990,1993,2992
5,376,1990,1994,2992
5,376,1990,1995,2992
5,376,1990,1996,2992
5,376,1990,1997,2992
5,376,1991,1991,3753
5,376,1991,1992,3753
5,376,1991,1993,3753
5,376,1991,1994,3753
5,376,1991,1995,3753
5,376,1991,1996,3753
5,376,1991,1997,3753
5,376,1992,1992,5061
5,376,1992,1993,5061
5,376,1992,1994,5061
5,376,1992,1995,5061
5,376,1992,1996,5061
5,376,1992,1997,5061
5,376,1993,1993,8633
5,376,1993,1994,8633
5,376,1993,1995,8633
5,376,1993,1996,8633
5,376,1993,1997,8633
5,376,1994,1994,9216
5,376,1994,1995,9216
5,376,1994,1996,9216
5,376,1994,1997,9216
5,376,1995,1995,9387
5,376,1995,1996,9387
5,376,1995,1997,9387
5,376,1996,1996,10535
5,376,1996,1997,10535
5,376,1997,1997,9593
5,151,1988,1988,257
5,151,1988,1989,257
5,151,1988,1990,257
5,151,1988,1991,257
5,151,1988,1992,257
5,151,1988,1993,257
5,151,1988,1994,257
5,151,1988,1995,257
5,151,1988,1996,257
5,151,1988,1997,257
5,151,1989,1989,309
5,151,1989,1990,309
5,151,1989,1991,309
5,151,1989,1992,309
5,151,1989,1993,309
5,151,1989,1994,309
5,151,1989,1995,309
5,151,1989,1996,309
5,151,1989,1997,309
5,151,1990,1990,375
5,151,1990,1991,375
5,151,1990,1992,375
5,151,1990,1993,375
5,151,1990,1994,375
5,151,1990,1995,375
5,151,1990,1996,375
5,151,1990,1997,375
5,151,1991,1991,288
5,151,1991,1992,288
5,151,1991,1993,288
5,151,1991,1994,288
5,151,1991,1995,288
5,151,1991,1996,288
5,151,1991,1997,288
5,151,1992,1992,383
5,151,1992,1993,383
5,151,1992,1994,383
5,151,1992,1995,383
5,151,1992,1996,383
5,151,1992,1997,383
5,151,1993,1993,371
5,151,1993,1994,371
5,151,1993,1995,371
5,151,1993,1996,371
5,151,1993,1997,371
5,151,1994,1994,124
5,151,1994,1995,124
5,151,1994,1996,124
5,151,1994,1997,124
5,151,1995,1995,33
5,151,1995,1996,33
5,151,1995,1997,33
5,151,1996,1996,0
5,151,1996,1997,0
5,151,1997,1997,0
5,74,1988,1988,388
5,74,1988,1989,388
5,74,1988,1990,388
5,74,1988,1991,388
5,74,1988,1992,388
5,74,1988,1993,388
5,74,1988,1994,388
5,74,1988,1995,388
5,74,1988,1996,388
5,74,1988,1997,388
5,74,1989,1989,0
5,74,1989,1990,0
5,74,1989,1991,0
5,74,1989,1992,0
5,74,1989,1993,0
5,74,1989,1994,0
5,74,1989,1995,0
5,74,1989,1996,0
5,74,1989,1997,0
5,74,1990,1990,0
5,74,1990,1991,0
5,74,1990,1992,0
5,74,1990,1993,0
5,74,1990,1994,0
5,74,1990,1995,0
5,74,1990,1996,0
5,74,1990,1997,0
5,74,1991,1991,0
5,74,1991,1992,0
5,74,1991,1993,0
5,74,1991,1994,0
5,74,1991,1995,0
5,74,1991,1996,0
5,74,1991,1997,0
5,74,1992,1992,0
5,74,1992,1993,0
5,74,1992,1994,0
5,74,1992,1995,0
5,74,1992,1996,0
5,74,1992,1997,0
5,74,1993,1993,0
5,74,1993,1994,0
5,74,1993,1995,0
5,74,1993,1996,0
5,74,1993,1997,0
5,74,1994,1994,0
5,74,1994,1995,0
5,74,1994,1996,0
5,74,1994,1997,0
5,74,1995,1995,0
5,74,1995,1996,0
5,74,1995,1997,0
5,74,1996,1996,0
5,74,1996,1997,0
5,74,1997,1997,0
5,349,1988,1988,668
5,349,1988,1989,668
5,349,1988,1990,668
5,349,1988,1991,668
5,349,1988,1992,668
5,349,1988,1993,668
5,349,1988,1994,668
5,349,1988,1995,668
5,349,1988,1996,668
5,349,1988,1997,668
5,349,1989,1989,1108
5,349,1989,1990,1108
5,349,1989,1991,1108
5,349,1989,1992,1108
5,349,1989,1993,1108
5,349,1989,1994,1108
5,349,1989,1995,1108
5,349,1989,1996,1108
5,349,1989,1997,1108
5,349,1990,1990,1517
5,349,1990,1991,1517
5,349,1990,1992,1517
5,349,1990,1993,1517
5,349,1990,1994,1517
5,349,1990,1995,1517
5,349,1990,1996,1517
5,349,1990,1997,1517
5,349,1991,1991,1115
5,349,1991,1992,1115
5,349,1991,1993,1115
5,349,1991,1994,1115
5,349,1991,1995,1115
5,349,1991,1996,1115
5,349,1991,1997,1115
5,349,1992,1992,153
5,349,1992,1993,153
5,349,1992,1994,153
5,349,1992,1995,153
5,349,1992,1996,153
5,349,1992,1997,153
5,349,1993,1993,15
5,349,1993,1994,15
5,349,1993,1995,15
5,349,1993,1996,15
5,349,1993,1997,15
5,349,1994,1994,16
5,349,1994,1995,16
5,349,1994,1996,16
5,349,1994,1997,16
5,349,1995,1995,16
5,349,1995,1996,16
5,349,1995,1997,16
5,349,1996,1996,18
5,349,1996,1997,18
5,349,1997,1997,22
5,70,1988,1988,0
5,70,1988,1989,0
5,70,1988,1990,0
5,70,1988,1991,0
5,70,1988,1992,0
5,70,1988,1993,0
5,70,1988,1994,0
5,70,1988,1995,0
5,70,1988,1996,0
5,70,1988,1997,0
5,70,1989,1989,0
5,70,1989,1990,0
5,70,1989,1991,0
5,70,1989,1992,0
5,70,1989,1993,0
5,70,1989,1994,0
5,70,1989,1995,0
5,70,1989,1996,0
5,70,1989,1997,0
5,70,1990,1990,0
5,70,1990,1991,0
5,70,1990,1992,0
5,70,1990,1993,0
5,70,1990,1994,0
5,70,1990,1995,0
5,70,1990,1996,0
5,70,1990,1997,0
5,70,1991,1991,0
5,70,1991,1992,0
5,70,1991,1993,0
5,70,1991,1994,0
5,70,1991,1995,0
5,70,1991,1996,0
5,70,1991,1997,0
5,70,1992,1992,0
5,70,1992,1993,0
5,70,1992,1994,0
5,70,1992,1995,0
5,70,1992,1996,0
5,70,1992,1997,0
5,70,1993,1993,0
5,70,1993,1994,0
5,70,1993,1995,0
5,70,1993,1996,0
5,70,1993,1997,0
5,70,1994,1994,0
5,70,1994,1995,0
5,70,1994,1996,0
5,70,1994,1997,0
5,70,1995,1995,0
5,70,1995,1996,0
5,70,1995,1997,0
5,70,1996,1996,0
5,70,1996,1997,0
5,70,1997,1997,91
5,333,1988,1988,425
5,333,1988,1989,425
5,333,1988,1990,425
5,333,1988,1991,425
5,333,1988,1992,425
5,333,1988,1993,425
5,333,1988,1994,425
5,333,1988,1995,425
5,333,1988,1996,425
5,333,1988,1997,425
5,333,1989,1989,463
5,333,1989,1990,463
5,333,1989,1991,463
5,333,1989,1992,463
5,333,1989,1993,463
5,333,1989,1994,463
5,333,1989,1995,463
5,333,1989,1996,463
5,333,1989,1997,463
5,333,1990,1990,676
5,333,1990,1991,676
5,333,1990,1992,676
5,333,1990,1993,676
5,333,1990,1994,676
5,333,1990,1995,676
5,333,1990,1996,676
5,333,1990,1997,676
5,333,1991,1991,588
5,333,1991,1992,588
5,333,1991,1993,588
5,333,1991,1994,588
5,333,1991,1995,588
5,333,1991,1996,588
5,333,1991,1997,588
5,333,1992,1992,132
5,333,1992,1993,132
5,333,1992,1994,132
5,333,1992,1995,132
5,333,1992,1996,132
5,333,1992,1997,132
5,333,1993,1993,0
5,333,1993,1994,0
5,333,1993,1995,0
5,333,1993,1996,0
5,333,1993,1997,0
5,333,1994,1994,0
5,333,1994,1995,0
5,333,1994,1996,0
5,333,1994,1997,0
5,333,1995,1995,0
5,333,1995,1996,0
5,333,1995,1997,0
5,333,1996,1996,0
5,333,1996,1997,0
5,333,1997,1997,0
5,146,1988,1988,6708
5,146,1988,1989,6708
5,146,1988,1990,6708
5,146,1988,1991,6708
5,146,1988,1992,6708
5,146,1988,1993,6708
5,146,1988,1994,6708
5,146,1988,1995,6708
5,146,1988,1996,6708
5,146,1988,1997,6708
5,146,1989,1989,9608
5,146,1989,1990,9608
5,146,1989,1991,9608
5,146,1989,1992,9608
5,146,1989,1993,9608
5,146,1989,1994,9608
5,146,1989,1995,9608
5,146,1989,1996,9608
5,146,1989,1997,9608
5,146,1990,1990,13200
5,146,1990,1991,13200
5,146,1990,1992,13200
5,146,1990,1993,13200
5,146,1990,1994,13200
5,146,1990,1995,13200
5,146,1990,1996,13200
5,146,1990,1997,13200
5,146,1991,1991,16687
5,146,1991,1992,16687
5,146,1991,1993,16687
5,146,1991,1994,16687
5,146,1991,1995,16687
5,146,1991,1996,16687
5,146,1991,1997,16687
5,146,1992,1992,20954
5,146,1992,1993,20954
5,146,1992,1994,20954
5,146,1992,1995,20954
5,146,1992,1996,20954
5,146,1992,1997,20954
5,146,1993,1993,25053
5,146,1993,1994,25053
5,146,1993,1995,25053
5,146,1993,1996,25053
5,146,1993,1997,25053
5,146,1994,1994,29484
5,146,1994,1995,29484
5,146,1994,1996,29484
5,146,1994,1997,29484
5,146,1995,1995,30367
5,146,1995,1996,30367
5,146,1995,1997,30367
5,146,1996,1996,26684
5,146,1996,1997,26684
5,146,1997,1997,24704
5,71,1988,1988,1900
5,71,1988,1989,1900
5,71,1988,1990,1900
5,71,1988,1991,1900
5,71,1988,1992,1900
5,71,1988,1993,1900
5,71,1988,1994,1900
5,71,1988,1995,1900
5,71,1988,1996,1900
5,71,1988,1997,1900
5,71,1989,1989,2351
5,71,1989,1990,2351
5,71,1989,1991,2351
5,71,1989,1992,2351
5,71,1989,1993,2351
5,71,1989,1994,2351
5,71,1989,1995,2351
5,71,1989,1996,2351
5,71,1989,1997,2351
5,71,1990,1990,2512
5,71,1990,1991,2512
5,71,1990,1992,2512
5,71,1990,1993,2512
5,71,1990,1994,2512
5,71,1990,1995,2512
5,71,1990,1996,2512
5,71,1990,1997,2512
5,71,1991,1991,2679
5,71,1991,1992,2679
5,71,1991,1993,2679
5,71,1991,1994,2679
5,71,1991,1995,2679
5,71,1991,1996,2679
5,71,1991,1997,2679
5,71,1992,1992,2720
5,71,1992,1993,2720
5,71,1992,1994,2720
5,71,1992,1995,2720
5,71,1992,1996,2720
5,71,1992,1997,2720
5,71,1993,1993,3499
5,71,1993,1994,3499
5,71,1993,1995,3499
5,71,1993,1996,3499
5,71,1993,1997,3499
5,71,1994,1994,4035
5,71,1994,1995,4035
5,71,1994,1996,4035
5,71,1994,1997,4035
5,71,1995,1995,4133
5,71,1995,1996,4133
5,71,1995,1997,4133
5,71,1996,1996,3930
5,71,1996,1997,3930
5,71,1997,1997,4562
5,228,1988,1988,1143
5,228,1988,1989,1143
5,228,1988,1990,1143
5,228,1988,1991,1143
5,228,1988,1992,1143
5,228,1988,1993,1143
5,228,1988,1994,1143
5,228,1988,1995,1143
5,228,1988,1996,1143
5,228,1988,1997,1143
5,228,1989,1989,1189
5,228,1989,1990,1189
5,228,1989,1991,1189
5,228,1989,1992,1189
5,228,1989,1993,1189
5,228,1989,1994,1189
5,228,1989,1995,1189
5,228,1989,1996,1189
5,228,1989,1997,1189
5,228,1990,1990,1261
5,228,1990,1991,1261
5,228,1990,1992,1261
5,228,1990,1993,1261
5,228,1990,1994,1261
5,228,1990,1995,1261
5,228,1990,1996,1261
5,228,1990,1997,1261
5,228,1991,1991,1439
5,228,1991,1992,1439
5,228,1991,1993,1439
5,228,1991,1994,1439
5,228,1991,1995,1439
5,228,1991,1996,1439
5,228,1991,1997,1439
5,228,1992,1992,1658
5,228,1992,1993,1658
5,228,1992,1994,1658
5,228,1992,1995,1658
5,228,1992,1996,1658
5,228,1992,1997,1658
5,228,1993,1993,1509
5,228,1993,1994,1509
5,228,1993,1995,1509
5,228,1993,1996,1509
5,228,1993,1997,1509
5,228,1994,1994,762
5,228,1994,1995,762
5,228,1994,1996,762
5,228,1994,1997,762
5,228,1995,1995,1670
5,228,1995,1996,1670
5,228,1995,1997,1670
5,228,1996,1996,1927
5,228,1996,1997,1927
5,228,1997,1997,1139
5,373,1988,1988,289
5,373,1988,1989,289
5,373,1988,1990,289
5,373,1988,1991,289
5,373,1988,1992,289
5,373,1988,1993,289
5,373,1988,1994,289
5,373,1988,1995,289
5,373,1988,1996,289
5,373,1988,1997,289
5,373,1989,1989,431
5,373,1989,1990,431
5,373,1989,1991,431
5,373,1989,1992,431
5,373,1989,1993,431
5,373,1989,1994,431
5,373,1989,1995,431
5,373,1989,1996,431
5,373,1989,1997,431
5,373,1990,1990,946
5,373,1990,1991,946
5,373,1990,1992,946
5,373,1990,1993,946
5,373,1990,1994,946
5,373,1990,1995,946
5,373,1990,1996,946
5,373,1990,1997,946
5,373,1991,1991,1138
5,373,1991,1992,1138
5,373,1991,1993,1138
5,373,1991,1994,1138
5,373,1991,1995,1138
5,373,1991,1996,1138
5,373,1991,1997,1138
5,373,1992,1992,1748
5,373,1992,1993,1748
5,373,1992,1994,1748
5,373,1992,1995,1748
5,373,1992,1996,1748
5,373,1992,1997,1748
5,373,1993,1993,1601
5,373,1993,1994,1601
5,373,1993,1995,1601
